guidetpye,subjID,picID,score,imprtype,age,gender,ext,agrr,con,neu,ope,choice,SID,SumWeiGA,SumWeiFO,SumWeiEY,SumWeiEB,SumWeiM,SumWeiN,MeaWeiGA,MeaWeiFO,MeaWeiEY,MeaWeiEB,MeaWeiM,MeaWeiN,MeaWeiEyN,MeaWeiNM,MeaWeiEyM,MeaWeiEyNM
freewatch,P53,OpeM1,2,Ope,25,m,4,6,4.5,6,3.5,6,subj129M,0.36451301888776555,0,51.16487874087408,0.0278608541704021,29.960098456575324,145.8126673872179,1.939930914783212e-4,0,0.007624031998342137,3.6906681905420715e-6,0.003349368189667448,0.013492427814122136,1.0286670139018862e-4,4.519110852200498e-5,2.5535690252253902e-5,3.44538457412318e-7
freewatch,P53,ConF2,-1,Con,25,m,4,6,4.5,6,3.5,3,subj129M,0,0,18.82994441466633,0,0,115.35660214282078,0,0,0.0035407943615393626,0,0,0.013687304478265399,4.846393052131459e-5,0,0,0
freewatch,P53,OpeF5,2,Ope,25,m,4,6,4.5,6,3.5,6,subj129M,0.011355043746469388,0,90.64472716906681,7.903900914832674,0,151.13784659480962,5.5716603270212895e-6,0,0.014997473059077898,0.001105749988085153,0,0.016034144557055974,2.404716510198075e-4,0,0,0
freewatch,P53,AgrF4,3,Agr,25,m,4,6,4.5,6,3.5,7,subj129M,2.2972847414262394,0,21.827347239824327,0,0,107.47896464043372,0.0015074046859752228,0,0.005306916421061105,0,0,0.011514780869984328,6.110797968384011e-5,0,0,0
freewatch,P53,AgrF5,2,Agr,25,m,4,6,4.5,6,3.5,6,subj129M,0,0,48.863055270157396,0,51.83232174295155,64.13397064307047,0,0,0.009875314322990582,0,0.008411606904081718,0.006626779359689034,6.544152912603548e-5,5.5741863013786506e-5,8.306726213924465e-5,5.504684182102249e-7
freewatch,P53,OpeM2,-1,Ope,25,m,4,6,4.5,6,3.5,3,subj129M,13.55882353491425,0,46.92597481504248,0.016862716897623392,17.745955678920666,97.16072903092152,0.006026143793295222,0,0.008277645936680627,2.185988708532978e-6,0.0024386362070799323,0.009518096495975854,7.878743278484865e-5,2.321117473756735e-5,2.0186167090577458e-5,1.9213388625200842e-7
freewatch,P53,ExtM5,1,Ext,25,m,4,6,4.5,6,3.5,5,subj129M,0.0015954165857456363,0,21.242893594684553,0,66.00605453831453,86.50933506793966,1.1033309721615743e-6,0,0.0034738991978224944,0,0.011453419145985516,0.010873470973848625,3.777334209359892e-5,1.245384206351956e-4,3.9788023583563887e-05,4.326339195426865e-7
freewatch,P53,ExtM4,2,Ext,25,m,4,6,4.5,6,3.5,6,subj129M,13.47734088145349,7.550390470709704,31.20037901963333,6.320280085997608,1.3282182897999208,58.676533393357474,0.009418127799757854,2.897087894524482e-4,0.005810126446859094,9.992537685371713e-4,2.3450181670196343e-4,0.0068595433006029315,3.985481394420821e-5,1.6085753657371699e-6,1.3624852070565813e-6,9.34602627423557e-9
freewatch,P53,AgrM5,-2,Agr,25,m,4,6,4.5,6,3.5,2,subj129M,0,0,65.9832363912064,0,22.00444303608078,97.67773041411225,0,0,0.013490745530813005,0,0.004528594985816172,0.01203668889884316,1.6238390696785487e-4,5.450928899313032e-5,6.10941225657617e-5,7.353709468718674e-7
freewatch,P53,ConF4,0,Con,25,m,4,6,4.5,6,3.5,4,subj129M,7.628412779957911,0,57.065501943667314,0.10823246772050632,0.21028439048410183,92.86311682564552,0.004326949960271078,0,0.01614756704687813,2.344216324897256e-5,4.024581636059365e-5,0.010074106837236441,1.6267231559168884e-4,4.0544065376841876e-7,6.498720180390308e-7,6.546880140255645e-9
freewatch,P53,AgrM1,1,Agr,25,m,4,6,4.5,6,3.5,5,subj129M,0,0,90.66920195517221,0,1.9294291130862562,57.00636512385191,0,0,0.02317719886379658,0,4.300042596581806e-4,0.007456686085526737,1.7282509626915805e-4,3.206406779710381e-6,9.966294238377272e-6,7.43155275715731e-8
freewatch,P53,ConM4,3,Con,25,m,4,6,4.5,6,3.5,7,subj129M,0.07819257232441133,0,44.945044731192375,0,0,140.01778597829497,6.235452338469803e-5,0,0.010726740985964767,0,0,0.01667672534281741,1.7888691324647682e-4,0,0,0
freewatch,P53,OpeF2,-1,Ope,25,m,4,6,4.5,6,3.5,3,subj129M,0.3574905427106613,0,32.398707082758214,0,0.9328069929455415,96.08435550853818,1.4821332616528246e-4,0,0.005916491432205664,0,1.3301112119571388e-4,0.00867735532453158,5.133949843179529e-5,1.1541847607295432e-6,7.869591589425104e-7,6.828724248038686e-9
freewatch,P53,ConF1,2,Con,25,m,4,6,4.5,6,3.5,6,subj129M,0.9981083269991168,0,23.58145818964977,0.00842641569826924,89.71982694169783,71.32842213632931,5.799583538635193e-4,0,0.004861154027963259,1.5633424301056105e-6,0.01857168845822766,0.008636447770472129,4.19831028667249e-5,1.6039341737896325e-4,9.027983815479215e-5,7.796971069505393e-7
freewatch,P53,ExtF1,2,Ext,25,m,4,6,4.5,6,3.5,6,subj129M,39.595206625616235,0,19.9117035695374,0,5.459345230597367,43.668838960478325,0.014600002443073834,0,0.0032988243156953944,0,8.788385754342188e-4,0.00444150111477607,1.46517318756115e-5,3.9033625124992964e-06,2.899134062213502e-6,1.2876507169206546e-8
freewatch,P53,NeuM2,1,Neu,25,m,4,6,4.5,6,3.5,5,subj129M,0.01336865316407189,0,73.02912662515479,0,0,96.94598058895237,9.414544481740768e-6,0,0.01579349624246427,0,0,0.011130422570488217,1.7578828704404515e-4,0,0,0
freewatch,P53,OpeF4,2,Ope,25,m,4,6,4.5,6,3.5,6,subj129M,16.417441627433888,0,93.518708744013,0.10409785134414998,27.54279658867917,58.827662051649035,0.007784467343496391,0,0.014600891294927868,1.9238190971012747e-5,0.004650928164248424,0.006720857083474127,9.813050368455168e-5,3.125822349741834e-5,6.790769654670967e-5,4.5639792335836515e-7
freewatch,P53,NeuF4,1,Neu,25,m,4,6,4.5,6,3.5,5,subj129M,11.712156783279887,0,54.10043526655158,0,0,56.6187540725945,0.00607477011580907,0,0.009246357078542398,0,0,0.00646406599755617,5.9769062392668726e-5,0,0,0
freewatch,P53,ExtF2,2,Ext,25,m,4,6,4.5,6,3.5,6,subj129M,0.2996463553758139,4.18938488004828,60.295748853923996,0.3313914253603306,16.576135210593762,95.65964332054436,1.7230957755940996e-4,2.014708512094008e-4,0.01022655170521099,6.432286982925672e-5,0.0023415927688365252,0.011180416470376854,1.1433710712010146e-4,2.6179982359615228e-5,2.3946419523054893e-5,2.6773094324211675e-7
freewatch,P53,ConM5,3,Con,25,m,4,6,4.5,6,3.5,7,subj129M,3.148150706315316,0,21.225820685240024,0.1276781559686052,1.1544398833439828,128.16043008017547,0.003334905409232326,0,0.005387264133309651,2.9493683522431326e-5,2.497166089863688e-4,0.018238285197121885,9.825445969552706e-5,4.5544027331515634e-06,1.345289331083975e-6,2.4535770492954863e-8
freewatch,P53,ConM3,2,Con,25,m,4,6,4.5,6,3.5,6,subj129M,27.89224011278164,0,57.69914695361063,0.023264681226849278,6.406301827957781,46.14275188392693,0.01773187546902838,0,0.013122389573256909,4.659459488653971e-6,0.0013018292680263728,0.006217861728059147,8.159320390823653e-5,8.094594382128437e-6,1.7083110812909947e-5,1.0622042091978614e-7
freewatch,P53,ExtM1,1,Ext,25,m,4,6,4.5,6,3.5,5,subj129M,0.1779882274868153,0,35.45179571453357,9.308178759904843,29.62687360398321,81.89693617870681,1.0556834370510991e-4,0,0.0060036910608862945,0.001564662760111757,0.0035639207992281016,0.009000652399022618,5.403713635015688e-5,3.207761229149902e-5,2.1396679444032493e-5,1.92584074169049e-7
freewatch,P53,AgrM3,3,Agr,25,m,4,6,4.5,6,3.5,7,subj129M,34.978618310291616,0,47.931792669496375,9.750170436733569,3.4321307141730304,31.926406328354496,0.03256854591274824,0,0.012606994389662382,0.0023619598926195662,8.457690276424422e-4,0.004630370751030384,5.837505808029684e-5,3.916224167722972e-6,1.0662605386438476e-5,4.937181611114375e-8
freewatch,P53,ExtM2,-2,Ext,25,m,4,6,4.5,6,3.5,2,subj129M,0.00120502308081448,0,42.70753617520505,0,18.90020821855069,105.03094973902101,6.743274095212535e-7,0,0.007624984141261391,0,0.003034228322130469,0.011190171504263905,8.532488025800741e-5,3.395353530773486e-5,2.3135942837210985e-5,2.58895168261237e-7
freewatch,P53,OpeM5,0,Ope,25,m,4,6,4.5,6,3.5,4,subj129M,6.139064943483298,0,39.50894524143014,0.00407975337841502,0.008197845816282813,100.02878492410994,0.003153089339231278,0,0.006803675777756181,6.662997514968185e-7,1.1120246630877392e-6,0.011972326142921597,8.145582538199275e-5,1.331352194545892e-8,7.565855264517528e-9,9.05808867769442e-11
freewatch,P53,ExtF4,1,Ext,25,m,4,6,4.5,6,3.5,5,subj129M,0,0,45.635647812330504,0,6.783092195252597e-4,165.35560920487507,0,0,0.0075083329734008724,0,9.970736726815519e-8,0.020069863964665015,1.5069122137756428e-4,2.001113297346768e-9,7.486361133504804e-10,1.502502495397968e-11
freewatch,P53,NeuM3,-1,Neu,25,m,4,6,4.5,6,3.5,3,subj129M,0,0,37.29090387511175,0,0,144.11738805877752,0,0,0.007286225845078498,0,0,0.013708493109367214,9.988317679055189e-5,0,0,0
freewatch,P53,OpeF3,-2,Ope,25,m,4,6,4.5,6,3.5,2,subj129M,16.31569349253912,0,103.4769546330343,3.198593505195927,23.908254341574082,22.816639538399006,0.01104650879657354,0,0.0174999077681438,4.549272514856958e-4,0.0035445892278093524,0.002982957188965748,5.220147568322209e-5,1.0573357919024458e-5,6.202998456261972e-5,1.8503278838250087e-7
freewatch,P53,ExtM3,1,Ext,25,m,4,6,4.5,6,3.5,5,subj129M,0.014659362042790407,4.787771634211582,45.298607022935386,6.338416273304418,37.881862659020015,53.66439402701886,7.839231038925351e-6,1.847775706924311e-4,0.007520937576446187,0.0012442905915399328,0.004748290631614442,0.006340311203570281,4.768508477729447e-5,3.010564028943285e-5,3.571159743519645e-5,2.2642264131576778e-7
freewatch,P53,AgrM2,2,Agr,25,m,4,6,4.5,6,3.5,6,subj129M,0,0,34.44704815902134,0.004944573333971704,0,136.12034018624297,0,0,0.007756597198608724,8.236837138050482e-7,0,0.015514057463670272,1.2033629466175959e-4,0,0,0
freewatch,P53,NeuF2,1,Neu,25,m,4,6,4.5,6,3.5,5,subj129M,18.808816475748177,0,78.7578777646886,0.5585345496283919,0,128.7251909887186,0.011596064411681983,0,0.015189561767538785,1.137776633995502e-4,0,0.014151845975013039,2.149603385621557e-4,0,0,0
freewatch,P53,NeuF3,1,Neu,25,m,4,6,4.5,6,3.5,5,subj129M,1.0636956308474466,0,14.131098942156225,0,15.173326012293835,173.34350898069295,5.000919750105531e-4,0,0.0028043458904854586,0,0.0028797354360018666,0.01811132681858666,5.079042493494257e-5,5.215582963249496e-5,8.075774235637185e-6,1.4626298649474693e-7
freewatch,P53,ExtF3,-3,Ext,25,m,4,6,4.5,6,3.5,1,subj129M,3.2232560454325423,0,46.96556562542011,3.0331970473636076,35.897753702316834,7.280736221776362,0.0019049976627851905,0,0.007905330016061288,6.490898881582726e-4,0.008660495464973904,8.881112736980192e-4,7.020812709567373e-6,7.691483658253894e-6,6.846407475322087e-5,6.080371663163939e-8
freewatch,P53,NeuM4,-2,Neu,25,m,4,6,4.5,6,3.5,2,subj129M,2.8774456670191415,0,38.551114221449254,0.33844673487356464,1.4384106419552734,89.77782775290112,0.0012840007438728878,0,0.007054183755068482,5.371317804690758e-5,2.3743985506029602e-4,0.0101524174774286,7.161701844395017e-5,2.410588534352263e-6,1.674944368372155e-6,1.7004734479182076e-8
freewatch,P53,AgrF3,0,Agr,25,m,4,6,4.5,6,3.5,4,subj129M,0,0,79.63243865354659,0,1.8231102743043326,59.11926555436225,0,0,0.017987901209294464,0,4.482690617910825e-4,0.007752329603247082,1.3944813904509745e-4,3.4751295179428042e-6,8.063419598681108e-6,6.251028645825826e-8
freewatch,P53,AgrF2,-1,Agr,25,m,4,6,4.5,6,3.5,3,subj129M,0,0,33.733492556040815,0,0,32.34235001058805,0,0,0.007812295635952018,0,0,0.004723579671474814,3.690200085353435e-5,0,0,0
freewatch,P53,ConM2,2,Con,25,m,4,6,4.5,6,3.5,6,subj129M,8.816413708383433,0,7.1020249221223715,0.0246554341978998,0,179.78784738670163,0.007161993264324478,0,0.0017471156019981233,6.397362272418215e-6,0,0.024467589464711708,4.2747707297082735e-5,0,0,0
freewatch,P54,NeuF1,-1,Neu,19,f,7,5,2,4.5,4.5,3,subj133F,0,0,37.02752621284296,0,42.970070230165206,129.85374006719036,0,0,0.0070676705884411065,0,0.006897282540957497,0.013550426804465237,9.576995298674296e-5,9.346112222096056e-5,4.8747720954893644e-5,6.605524246837825e-7
freewatch,P54,ConF3,2,Con,19,f,7,5,2,4.5,4.5,6,subj133F,0,25.027847651095783,8.792187277340991,0.20413890474602864,0.0023158321141539674,63.22027678759243,0,0.001097471942604507,0.0016545327958865244,4.181460564236555e-5,4.662436307940341e-7,0.0075065633801463345,1.2419855296852915e-5,3.4998873651449644e-9,7.714153780219377e-10,5.790678427541219e-12
freewatch,P54,NeuM5,3,Neu,19,f,7,5,2,4.5,4.5,7,subj133F,0.8813090392513073,0,40.65727376710008,0,0.7180454241365274,99.23879633124346,4.8106388605420705e-4,0,0.010096169299006724,0,9.547206809420654e-5,0.01312682491154014,1.3253064666532823e-4,1.253245121815287e-6,9.639021628054074e-7,1.2652974923001444e-8
freewatch,P54,OpeF1,-1,Ope,19,f,7,5,2,4.5,4.5,3,subj133F,5.867801206885939,0,105.94427184040329,0.04095411562120647,0,64.57233100587717,0.0028089043594475534,0,0.017173654050965034,8.106515364451003e-6,0,0.007616458009657605,1.308024149515614e-4,0,0,0
freewatch,P54,ConF5,-2,Con,19,f,7,5,2,4.5,4.5,2,subj133F,0.04332213811992051,0,103.34368366430455,0,0,106.12182144732604,2.376420083374685e-5,0,0.021094852758584314,0,0,0.0129559054385699,2.7330291758077374e-4,0,0,0
freewatch,P54,AgrF1,3,Agr,19,f,7,5,2,4.5,4.5,7,subj133F,0.002039586886146548,0,82.77856605931346,0,0,124.45770615961973,1.8210597197737035e-6,0,0.01985097507417589,0,0,0.017387217960270988,3.4515323033860274e-4,0,0,0
freewatch,P54,ConM1,-2,Con,19,f,7,5,2,4.5,4.5,2,subj133F,0,0,108.47781502417433,0.2803019727269086,0,71.22462562396441,0,0,0.02632956675344037,3.3081785993970095e-5,0,0.008231206012245975,2.167240881607501e-4,0,0,0
freewatch,P54,ExtF5,-1,Ext,19,f,7,5,2,4.5,4.5,3,subj133F,0.3008200576556423,0,138.07777744043509,4.735464557032245e-6,0,79.93814935580748,1.2502911789511319e-4,0,0.02424969747812348,1.1216164275301385e-9,0,0.009079753447956324,2.2018127428888944e-4,0,0,0
freewatch,P54,OpeM3,0,Ope,19,f,7,5,2,4.5,4.5,4,subj133F,0.005562165341977307,19.765866575990415,75.89215767604375,0,0.18391659818494205,70.79888251775334,2.4953635450773024e-6,8.059476687457865e-4,0.01174983088342526,0,2.9045577729776064e-5,0.006875012868299994,8.078023852389735e-5,1.9968872065941817e-7,3.412806262362517e-7,2.3463086970757113e-9
freewatch,P54,NeuF5,1,Neu,19,f,7,5,2,4.5,4.5,5,subj133F,0,0,80.53349757493575,5.715783306755804,0.3060685609200712,63.00438147134839,0,0,0.0169579906453855,0.0012861798620062564,6.34733639402885e-5,0.007121553235147325,1.207672331422432e-4,4.520289403146452e-7,1.0763807119305618e-6,7.665502541299274e-9
freewatch,P54,OpeM4,-1,Ope,19,f,7,5,2,4.5,4.5,3,subj133F,0.020198371122552558,0,90.5757577003778,0,0,38.87043297224723,7.257768998401925e-6,0,0.01613678205957203,0,0,0.003589475756971764,5.792258799837069e-5,0,0,0
freewatch,P54,AgrM4,-1,Agr,19,f,7,5,2,4.5,4.5,3,subj133F,0.050253376612189,0,47.84605071855665,0.0050450421983725844,0,144.49185966875936,3.2213702956531415e-5,0,0.012261929963751063,1.0609973077544867e-6,0,0.019064765756532438,2.337708224819203e-4,0,0,0
freewatch,P54,NeuM1,1,Neu,19,f,7,5,2,4.5,4.5,5,subj133F,0,0,2.599809731220173,0,82.44274044802748,120.3601205280881,0,0,5.337322379840223e-4,0,0.01646220855591603,0.013145491538672794,7.01617261833586e-6,2.1640382327966107e-4,8.786411414708784e-6,1.1550169690735237e-7
freewatch,P54,OpeM1,-1,Ope,19,f,7,5,2,4.5,4.5,3,subj133F,0.005375172232282794,0,138.27451373693305,0.00798485608425024,0,29.961929541847297,2.8606557915288952e-6,0,0.020604159400526456,1.0577369299576422e-6,0,0.0027724557732809567,5.712412068359067e-5,0,0,0
freewatch,P54,ConF2,-1,Con,19,f,7,5,2,4.5,4.5,3,subj133F,0.022577936621876075,0,65.49496897515466,0,0,59.344357442607325,1.2799283799249476e-5,0,0.012315714361631189,0,0,0.007041333346298923,8.671905021804624e-5,0,0,0
freewatch,P54,OpeF5,-2,Ope,19,f,7,5,2,4.5,4.5,2,subj133F,5.557303622583313e-5,0,33.399778389992825,6.321718229789354,1.8050254163621622,115.68810442432377,2.72684181677297e-8,0,0.005526104961944544,8.844037814478671e-4,1.9583654294913337e-4,0.01227329773226435,6.782353149768875e-5,2.4035601984720887e-6,1.0822132917212719e-6,1.3282325939109022e-8
freewatch,P54,AgrF4,0,Agr,19,f,7,5,2,4.5,4.5,4,subj133F,0.0012768896476146178,0,177.78828688919492,0.10073624713594777,0.006941047569140867,23.009105266395302,8.378540994846573e-7,0,0.04322593894704472,2.7553678100642168e-5,1.5417697843493707e-6,0.0024650852010279947,1.0655562239889956e-4,3.800593878791757e-9,6.66444465686842e-8,1.6428423896716434e-10
freewatch,P54,AgrF5,1,Agr,19,f,7,5,2,4.5,4.5,5,subj133F,0,0,20.188141013968135,0,46.634328660904124,133.2433508792176,0,0,0.0040800608354826465,0,0.0075680507401662,0.013767653531640585,5.61728639709411e-5,1.0419430050048433e-4,3.087810742589757e-5,4.2511908475253604e-7
freewatch,P54,OpeM2,2,Ope,19,f,7,5,2,4.5,4.5,6,subj133F,1.5694505210262621,0,79.07562483344556,2.8871393457336044e-4,0,180.00601720775532,6.97533564900561e-4,0,0.013948778414790185,3.742726660271719e-8,0,0.017633818300132772,2.459702240752242e-4,0,0,0
freewatch,P54,ExtM5,-2,Ext,19,f,7,5,2,4.5,4.5,2,subj133F,0,0,23.159692044167294,0,32.269744975157444,122.16279985638769,0,0,0.0037873576523576933,0,0.005599469889841653,0.015354801389691766,5.8154124543681655e-5,8.597874804607781e-5,2.1207195136438274e-5,3.2563226935244687e-7
freewatch,P54,ExtM4,-2,Ext,19,f,7,5,2,4.5,4.5,2,subj133F,0,0,65.70833139891656,44.870198871937106,0,55.38696831746525,0,0,0.012236188342442562,0.007094102588448554,0,0.006474978760517331,7.922905962700536e-5,0,0,0
freewatch,P54,AgrM5,-2,Agr,19,f,7,5,2,4.5,4.5,2,subj133F,0,0,15.791235417646945,0,0.27247479998017426,77.9092716299394,0,0,0.0032286312446630433,0,5.607631199427336e-5,0.009600649615519334,3.099695731772796e-5,5.383690231875628e-7,1.8104973299018395e-7,1.7381950494220877e-9
freewatch,P54,AgrM1,2,Agr,19,f,7,5,2,4.5,4.5,6,subj133F,0,0,50.83200629601858,0,0,201.79231853877937,0,0,0.012993866640086548,0,0,0.02639533270618435,3.4297743310487424e-4,0,0,0
freewatch,P54,ConM4,-2,Con,19,f,7,5,2,4.5,4.5,2,subj133F,3.783529040406972,0,105.57789872604427,0.19136373437621232,0,103.07267721005941,0.003017168293785464,0,0.025197589194759968,3.6045156220797194e-5,0,0.012276402716776966,3.093357524467812e-4,0,0,0
freewatch,P54,OpeF2,-2,Ope,19,f,7,5,2,4.5,4.5,2,subj133F,0.18214155585303862,0,49.33095025091155,0,0,43.863525810527925,7.551474123260308e-5,0,0.009008573822299406,0,0,0.003961304597717685,3.568570490115382e-5,0,0,0
freewatch,P54,ConF1,0,Con,19,f,7,5,2,4.5,4.5,4,subj133F,0.10951526760442694,0,59.556462230244364,3.8090628440724377,0,160.75911034516125,6.36346703105328e-5,0,0.012277151562614793,7.066906946331053e-4,0,0.019464718530713312,2.3897129952520408e-4,0,0,0
freewatch,P54,ExtF1,3,Ext,19,f,7,5,2,4.5,4.5,7,subj133F,0.6690304877056189,0,89.74732234073322,0,0,100.09408984974623,2.4669265770856157e-4,0,0.01486867500674838,0,0,0.010180440383416011,1.5136965948658955e-4,0,0,0
freewatch,P54,NeuM2,1,Neu,19,f,7,5,2,4.5,4.5,5,subj133F,0.003826131720379199,0,19.541129634349574,0,0,95.52961064584971,2.6944589580135205e-6,0,0.004226022844798783,0,0,0.010967808340510874,4.6350208604373584e-5,0,0,0
freewatch,P54,OpeF4,-1,Ope,19,f,7,5,2,4.5,4.5,3,subj133F,2.6833284646692706,0,48.84982738862377,0,36.10433485100129,174.45263064498252,0.001272322648017672,0,0.007626827070823384,0,0.0060966455337725925,0.01993061015023221,1.5200731703181832e-4,1.215098653577759e-4,4.6498061198191284e-5,9.267347304827897e-7
freewatch,P54,NeuF4,2,Neu,19,f,7,5,2,4.5,4.5,6,subj133F,3.2791938521043558,0,97.79653242072311,3.296378403720132,0,99.74828710765222,0.001700826686776118,0,0.016714498790074025,6.31127398759359e-4,0,0.01138809077607629,1.903462294979803e-4,0,0,0
freewatch,P54,ExtF2,-1,Ext,19,f,7,5,2,4.5,4.5,3,subj133F,0.4639655865299555,0,89.58321092147834,0,0,80.881956058598945,2.668002222713948e-4,0,0.015193896017889813,0,0,0.009453244046119559,1.4363160706847656e-4,0,0,0
freewatch,P54,ConM5,3,Con,19,f,7,5,2,4.5,4.5,7,subj133F,10.525803269643049,0,36.12918197716471,0.4302241724660138,0,146.84038036220127,0.011150215328011704,0,0.009169843141412363,9.938188322153241e-5,0,0.020896596038451867,1.916185078620626e-4,0,0,0
freewatch,P54,ConM3,3,Con,19,f,7,5,2,4.5,4.5,7,subj133F,0.023366769480765978,0,103.90078118089541,0,0.8991246367721237,51.38757352027893,1.4854907489361715e-5,0,0.023629925217397183,0,1.8271177337372967e-4,0.0069246157553266305,1.636281524575786e-4,1.2652088245873972e-6,4.317465541159254e-6,2.989678990939119e-8
freewatch,P54,ExtM1,-1,Ext,19,f,7,5,2,4.5,4.5,3,subj133F,0.0036105572830876826,0,77.25850710608279,0,0.7805632094219074,55.97489155430838,2.14149305046719e-6,0,0.013083574446415374,0,9.389669306169943e-5,0.006151763001902229,8.048704921209153e-5,5.776302023779323e-7,1.2285043739449585e-6,7.557467755309656e-9
freewatch,P54,AgrM3,3,Agr,19,f,7,5,2,4.5,4.5,7,subj133F,1.9731102320967685e-6,8.21723878806435,32.88271376313833,0.016307728259533083,0.0010073660287524524,156.81502021338332,1.83716036508079e-9,5.348372030763049e-4,0.008648793730441433,3.9505155667473554e-6,2.4824199821400997e-7,0.02274329517235436,1.967020686962373e-4,5.6458410395562926e-9,2.146993837785583e-9,4.88297145859834e-11
freewatch,P54,ExtM2,-3,Ext,19,f,7,5,2,4.5,4.5,1,subj133F,4.7085283335638284e-5,0,62.883742678146504,0.10228291324929105,0,21.235340084492325,2.634878754092797e-8,0,0.011227234900579629,1.5293497794451412e-5,0,0.002262448336297925,2.5401038922042384e-5,0,0,0
freewatch,P54,OpeM5,3,Ope,19,f,7,5,2,4.5,4.5,7,subj133F,0.004140426991046051,0,20.931019628796847,0,0,127.443796756336,2.1265675352059838e-6,0,0.0036044462939205865,0,0,0.015253596260483063,5.49807685100591e-5,0,0,0
freewatch,P54,ExtF4,-2,Ext,19,f,7,5,2,4.5,4.5,2,subj133F,0.14146938975587411,0,31.18676452974134,0,0,57.392212894363695,8.210643630636918e-5,0,0.005131089919338819,0,0,0.0069659197589954725,3.5742760654304766e-5,0,0,0
freewatch,P54,NeuM3,3,Neu,19,f,7,5,2,4.5,4.5,7,subj133F,0,0,38.46186244347383,0,2.2812432428941577e-5,73.7647727955927,0,0,0.007515018062421615,0,3.87176382025485e-9,0.007016529325177657,5.272934461422104e-5,2.7166344384980027e-11,2.909637504264571e-11,2.0415556874309094e-13
freewatch,P54,OpeF3,-3,Ope,19,f,7,5,2,4.5,4.5,1,subj133F,0.23464721256818682,0,82.77584489244583,0.17331671368771104,0,107.02841555512482,1.5886744249707979e-4,0,0.013998959055039038,2.465036462632784e-5,0,0.013992471637485269,1.9588003753195132e-4,0,0,0
freewatch,P54,ExtM3,-3,Ext,19,f,7,5,2,4.5,4.5,1,subj133F,0,0,28.416539167436454,0,38.07732898848995,66.47223622435568,0,0,0.004718004178554948,0,0.004772791299635241,0.00785352507376603,3.705296411441419e-5,3.748323614353772e-5,2.251804929504977e-5,1.7684606475097286e-7
freewatch,P54,AgrM2,3,Agr,19,f,7,5,2,4.5,4.5,7,subj133F,0.00699365103519389,0,83.09339395008583,0.020895725936378607,0.2664730471096207,58.5857898936923,4.415183734339577e-6,0,0.018710514287342002,3.4808805491218737e-6,4.986396839626136e-5,0.006677204227683189,1.2493392510156673e-4,3.329519005845773e-7,9.329804931018182e-7,6.229701292885407e-9
freewatch,P54,NeuF2,-2,Neu,19,f,7,5,2,4.5,4.5,2,subj133F,6.6698489976421955,0,23.09602477925411,0.013517499656816442,1.1172126102530688,142.64891673097955,0.004112114055266458,0,0.004454392435728854,2.753615737791086e-6,1.4793599182376442e-4,0.01568259858520004,6.985644851048708e-5,2.3200207760755327e-6,6.589649629518217e-7,1.0334282995684638e-8
freewatch,P54,NeuF3,3,Neu,19,f,7,5,2,4.5,4.5,7,subj133F,0.29633543622822556,0,49.84493102657314,0,4.230263027168249,92.70813945128548,1.393208444890576e-4,0,0.009891829931846228,0,8.028588018918673e-4,0.009686358734853774,9.581581326402672e-5,7.776778368559524e-6,7.941742727600174e-6,7.692656903945138e-8
freewatch,P54,ExtF3,-2,Ext,19,f,7,5,2,4.5,4.5,2,subj133F,1.4548535762339936,0,95.87736717887633,0.02420059295251156,35.34475366098047,53.35336365516159,8.598425391453863e-4,0,0.016138254027752284,5.1788129579523985e-6,0.00852708170349348,0.006508095103093631,1.0502929201049571e-4,5.549505867818521e-5,1.3761221064637646e-4,8.955933542335719e-7
freewatch,P54,NeuM4,1,Neu,19,f,7,5,2,4.5,4.5,5,subj133F,0.0013687364718512906,0,68.47852149967515,0,8.54697790868442,88.59120157879128,6.10770402432526e-7,0,0.012530379048430951,0,0.001410858023883199,0.010018229286304567,1.255322103514881e-4,1.4134299173684453e-5,1.7678585822776732e-5,1.7710812623019058e-7
freewatch,P54,AgrF3,3,Agr,19,f,7,5,2,4.5,4.5,7,subj133F,2.3163618108561608e-4,0,55.66582051783825,0,0,82.83957573646,2.1648241222954773e-7,0,0.01257416320710148,0,0,0.01086278202681091,1.3659039408828898e-4,0,0,0
freewatch,P54,AgrF2,3,Agr,19,f,7,5,2,4.5,4.5,7,subj133F,0,0,13.820674705751568,0,4.846766771138838,169.67366468930612,0,0,0.0032007120671031885,0,8.726623642669856e-4,0.024780730931693605,7.931598452470896e-5,2.162521124311576e-5,2.793140959816139e-6,6.921607457949615e-8
freewatch,P54,ConM2,-3,Con,19,f,7,5,2,4.5,4.5,1,subj133F,0.030503738699288897,0,85.30623068158268,3.467434945064652e-5,0,97.15093119609091,2.477964151038903e-5,0,0.020985542603095368,8.996977024039055e-9,0,0.013221411431150097,2.7745849286145245e-4,0,0,0
mouthwatch,P02,AgrM1,-1,Agr,19,f,6.5,3,5,5,4,3,subj04F,0,0.4526584914775007,0,0.5770930043909015,0,0,0,2.7784095965964935e-5,0,1.3518224511382092e-4,0,0,0,0,0,0
mouthwatch,P02,AgrM5,-2,Agr,19,f,6.5,3,5,5,4,2,subj04F,0,0,11.313150860104422,0,0,82.60056277459506,0,0,0.0023130547659178944,0,0,0.010178750804016643,2.3544008058321297e-5,0,0,0
